Y,Base,Altura,Diametro_Externo,Inertia,DistanceC,Thickness,Sigma,Safety Factor,M/EI,Angle,Deflection,Total mass,Mass Per Section
0.418241133,0.048,0.02,,9.643999999999997e-09,0.01,0.001,20002984.031522196,0.7498881155112597,0.6667661343840732,0.22401312741206802,0.043953707175871354,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.447285544,0.048,0.02,,9.643999999999997e-09,0.01,0.001,17791360.29655745,0.8431058530641097,0.5930453432185817,0.24123778010214458,0.05096031640988566,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.47357229,0.048,0.02,,9.643999999999997e-09,0.01,0.001,15903452.758191628,0.9431914080590912,0.5301150919397208,0.25517278087473066,0.05766797848685337,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.496939306,0.048,0.02,,9.643999999999997e-09,0.01,0.001,14314171.225632524,1.0479125730408587,0.4771390408544174,0.2663220964766005,0.06389113117637564,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.517242526,0.048,0.02,,9.643999999999997e-09,0.01,0.001,12998557.061385322,1.1539742395377364,0.4332852353795107,0.27511918193326246,0.06947693645338668,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.534356774,0.048,0.02,,9.643999999999997e-09,0.01,0.001,11932737.930319373,1.2570459594094625,0.3977579310106457,0.28192650980854556,0.07430189666002457,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.548176535,0.048,0.02,,9.643999999999997e-09,0.01,0.001,11094779.064703448,1.35198726468745,0.3698259688234482,0.28703741630927904,0.07826868515147628,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.558616604,0.048,0.02,,9.643999999999997e-09,0.01,0.001,10465414.008710083,1.4332925565597217,0.34884713362366937,0.29067940445476237,0.08130339819086292,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.565612617,0.048,0.02,,9.643999999999997e-09,0.01,0.001,10028644.415180428,1.4957156101072242,0.33428814717268085,0.29301808867812834,0.08335335654849026,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.56912144,0.048,0.02,,9.643999999999997e-09,0.01,0.001,9772204.68374119,1.5349658020320347,0.3257401561247063,0.2941610532299623,0.08438551561776778,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.59247362,0.048,0.02,,9.643999999999997e-09,0.01,0.001,9687891.374948157,1.5483245444708829,0.3229297124982719,0.3017021660035702,0.09143091890467304,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.637174633,0.048,0.02,,9.643999999999997e-09,0.01,0.001,7542579.030485278,1.9887096892685687,0.25141930101617593,0.31294086344674515,0.10541969250983721,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.681139667,0.048,0.02,,9.643999999999997e-09,0.01,0.001,5706973.871837414,2.6283631810584422,0.19023246239458044,0.3213044401238266,0.11954585314423219,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.723887032,0.04,0.01,,1.7120000000000003e-09,0.005,0.001,11776088.13376168,1.273767640800468,0.7850725422507786,0.3548642226388986,0.13471536359481848,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.764948378,0.04,0.01,,1.7120000000000003e-09,0.005,0.001,8314438.904789719,1.8040904710189059,0.5542959269859812,0.37762435948326073,0.15022112807758903,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.8038738292,0.04,0.01,,1.7120000000000003e-09,0.005,0.001,5623953.449182242,2.667162901602803,0.3749302299454828,0.3922186878524084,0.16548841747131596,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.8402369096,0.04,0.01,,1.7120000000000003e-09,0.005,0.001,3616296.7260514013,4.147889716001915,0.24108644840342675,0.40098533375905265,0.18006947940201723,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.8736392178,0.04,0.01,,1.7120000000000003e-09,0.005,0.001,2187775.945969626,6.856277960105269,0.1458517297313084,0.4058571181870409,0.1936260439488646,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.9037147913,0.04,0.01,,1.7120000000000003e-09,0.005,0.001,1227551.258469626,12.219449001828506,0.08183675056464172,0.40831840539364894,0.20590645416168407,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
0.9301341156,0.04,0.01,,1.7120000000000003e-09,0.005,0.001,625752.6582943924,23.97113268505378,0.04171684388629283,0.4094205362210534,0.216723068083188,0.054240000000000024,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.010800000000000014}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.010559999999999995}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.005760000000000001}]"
